Exported Users from ╠𝚃𝙽𝙼╣ Militia Network (currently limited)
ID | Username | Server Nickname
1399832880854732891 | debator.tnm#0 | None
1371509033772650499 | rancher.jolly#0 | None
1381687562460074044 | slaughterhil#0 | None
1396936534086651994 | high_command_s.sbattalion#0 | None
1393419582106108035 | taco_tickler69#0 | None
1393037755931693268 | the.ikea_dinningtable7tnm#0 | None
1392823844468953200 | hahahahh0119#0 | None
1312584407030300755 | natofemboy.uwu#0 | None
1276100685536034931 | jonesmare24#0 | None
1405592447848943717 | _atomkrieg#0 | None
1400312080799764546 | viktorvughnnndoom#0 | None
1070301164404482058 | angel.d3ath#0 | None
1253685411524640832 | its.just.meow_68758#0 | None
1386799208861929673 | opticxcartman#0 | None
1349355461668769824 | unoctagon#0 | None
1376537049242406954 | bugsb957_.#0 | None
1295931668367933450 | random.epic.face#0 | None
1397180980921630750 | i_love_kirbyyyyy#0 | None
1326975430477217862 | itzz_astrid.#0 | None
1392539224187863154 | roacheds_.#0 | None
1303501945641893958 | to.account01#0 | None
1405661027995095103 | deba.toes#0 | None
1281711244109287446 | hunter_9901.#0 | None
1371869092025204796 | freakyolivia#0 | None
925914057188470794 | fompjobo#0 | None
1393480846035517510 | milanvesk5#0 | None
1376482883950084207 | xclsvfrns.#0 | None
782871740858236968 | fantochristian#0 | None
1108223493335679006 | cherryxblossom_#0 | None
1389075791924695241 | 501st_forever.#0 | None
1388759283084300338 | _____z___z_z_#0 | None
